fips_code,total_population,male,female,median_age,white_pop,african_american_pop,american_indian_pop,asian_pop,hawaiian_islander_pop,other_pop,hispanic_pop
37193,69265,34055,35210,42.4,62652,2991,162,332,0,2303,69265
37195,81020,38568,42452,38.8,41892,31039,288,564,48,5434,81020
37197,38254,18798,19456,41.8,34590,1314,85,21,0,1790,38254
37199,17814,8642,9172,45.3,17312,172,78,20,5,61,17814
38001,2325,1151,1174,50.2,2269,1,31,1,0,0,2325
38003,11047,5505,5542,44.0,10622,58,73,156,0,68,11047
38005,6677,3393,3284,32.0,2928,6,3604,23,3,16,6677
38007,838,445,393,49.3,815,0,0,23,0,0,838
38009,6449,3326,3123,47.4,6120,32,164,1,5,8,6449
38011,3154,1561,1593,46.3,3066,0,15,0,0,53,3154
38013,2011,988,1023,46.2,1958,25,0,11,0,9,2011
38015,81941,40252,41689,37.3,76391,463,3003,375,49,110,81941
38017,150240,75815,74425,31.7,137444,3575,1968,3502,66,966,150240
38019,3974,2009,1965,50.7,3858,0,44,20,0,0,3974
38021,5280,2648,2632,41.8,5098,60,30,0,0,35,5280
38023,2095,1149,946,51.7,2056,0,33,6,0,0,2095
38025,3648,1874,1774,43.3,3110,10,322,51,4,31,3648
38027,2393,1191,1202,48.4,2300,5,50,0,0,27,2393
38029,3544,1805,1739,50.5,3521,0,9,0,0,5,3544
38031,3368,1699,1669,45.7,3325,1,12,8,0,0,3368
38033,1646,819,827,43.0,1606,1,27,0,0,2,1646
38035,66890,34371,32519,29.5,60580,1497,1893,1279,13,325,66890
38037,2380,1152,1228,49.7,2253,11,47,32,0,0,2380
38039,2393,1171,1222,52.0,2354,0,22,8,0,0,2393
38041,2502,1201,1301,50.9,2444,9,26,0,0,3,2502
38043,2426,1274,1152,48.5,2369,0,6,0,0,31,2426
38045,4141,2153,1988,48.6,4106,9,7,0,0,8,4141
38047,1972,973,999,51.1,1970,2,0,0,0,0,1972
38049,5478,2842,2636,45.4,5340,3,32,22,4,3,5478
38051,2813,1359,1454,53.1,2748,5,8,10,0,0,2813
38053,6692,3440,3252,37.6,5127,12,1366,38,0,42,6692
38055,9020,4590,4430,49.2,8282,2,665,13,0,0,9020
38057,8400,4338,4062,46.8,8070,73,171,20,0,0,8400
38059,27439,13722,13717,39.9,25731,131,1021,48,0,143,27439
38061,7830,4238,3592,36.9,5145,32,2259,3,0,64,7830
38063,3115,1602,1513,51.4,3036,40,25,0,0,0,3115
38065,1875,967,908,44.0,1805,0,27,1,0,11,1875
38067,7383,3767,3616,47.1,7060,6,189,2,0,44,7383
38069,4378,2227,2151,47.4,4171,4,164,9,0,3,4378
38071,11450,5788,5662,42.3,10063,90,944,81,0,35,11450
38073,5498,2795,2703,44.5,5379,12,51,6,0,5,5498
38075,2468,1314,1154,45.8,2393,0,25,36,0,0,2468
38077,16295,8574,7721,39.9,15499,63,263,80,44,35,16295
38079,14015,6930,7085,30.4,2887,58,10829,0,13,25,14015
38081,3876,2057,1819,45.8,3768,28,20,18,0,30,3876
38083,1282,645,637,53.4,1236,5,27,0,3,0,1282
38085,4193,2142,2051,26.2,529,11,3463,13,3,11,4193
38087,768,403,365,49.3,768,0,0,0,0,0,768
38089,24682,12440,12242,38.0,23405,146,208,290,70,236,24682
38091,1976,1060,916,47.8,1961,0,0,0,0,8,1976
38093,20965,10604,10361,41.9,20031,91,291,56,0,157,20965
38095,2264,1108,1156,48.8,2197,6,23,0,0,0,2264
38097,8105,4045,4060,42.2,7827,22,91,4,0,58,8105
38099,11131,5585,5546,45.6,10337,18,181,12,0,479,11131
38101,62013,31516,30497,32.5,55979,1609,1265,543,80,569,62013
38103,4228,2050,2178,51.4,4147,0,10,0,5,0,4228
38105,23287,11957,11330,37.6,21315,54,1156,68,13,282,23287
39001,28524,14099,14425,39.8,27875,89,70,6,0,16,28524
39003,106079,53361,52718,38.1,88630,12699,269,725,0,853,106079
39005,53203,25890,27313,39.5,51720,407,105,303,9,137,53203
39007,101262,50547,50715,41.1,94328,3683,172,328,0,635,101262
39009,64592,32400,32192,26.4,59315,1888,67,1914,0,195,64592
39011,45934,22826,23108,40.2,44926,142,70,156,28,96,45934
39013,70182,35469,34713,43.5,65828,2467,93,255,5,175,70182
39015,44666,22051,22615,39.9,43541,405,40,45,0,64,44666
39017,368029,180206,187823,36.1,318829,27228,728,9273,148,4664,368029
39019,28828,14442,14386,43.2,28252,204,22,38,0,16,28828
39021,39982,19886,20096,39.7,37897,842,60,128,29,131,39982
39023,138278,66877,71401,40.6,119714,11841,281,843,9,1727,138278
39025,197543,97414,100129,38.6,189441,2803,491,1995,8,734,197543
39027,42161,20608,21553,38.4,39993,858,53,200,0,177,42161
39029,107598,54017,53581,42.3,102885,2492,63,382,11,466,107598
39031,36880,18188,18692,41.3,35811,429,56,94,0,83,36880
39033,43623,21142,22481,42.2,42313,337,24,169,0,75,43623
39035,1278024,606599,671425,40.2,824432,378771,2604,33783,234,12906,1278024
39037,52776,25851,26925,40.8,51686,258,84,141,0,90,52776
39039,38975,19217,19758,39.1,36195,647,163,114,9,1107,38975
39041,174454,86011,88443,37.2,156541,6366,249,7322,0,1007,174454
39043,76952,37712,39240,43.3,67307,6433,317,407,44,426,76952
39045,146138,72387,73751,38.2,131999,8090,163,1782,0,802,146138
39047,28931,14244,14687,39.4,27380,627,112,154,9,108,28931
39049,1167484,568601,598883,33.5,818220,246939,2459,46047,423,17965,1167484
39051,42635,20820,21815,39.6,40799,216,82,130,0,751,42635
39053,30877,15073,15804,39.8,29250,712,7,157,0,125,30877
39055,93485,45932,47553,43.3,90694,1044,64,530,0,80,93485
39057,161936,79238,82698,37.0,140174,11824,368,4815,12,673,161936
39059,40056,19719,20337,40.8,38468,761,90,99,1,41,40056
39061,801350,384730,416620,37.1,555920,205756,1464,16064,116,4876,801350
39063,75043,36241,38802,38.4,70460,1197,157,1272,48,985,75043
39065,31986,15851,16135,34.8,30877,241,86,186,19,60,31986
39067,15818,7815,8003,44.2,15170,419,16,9,0,29,15818
39069,28246,14042,14204,39.6,27006,128,37,126,31,527,28246
39071,43454,21356,22098,39.0,41833,432,52,86,0,0,43454
39073,29372,14731,14641,41.9,28604,212,9,89,0,57,29372
39075,42501,21264,21237,29.7,41955,169,19,25,27,114,42501
39077,59628,29276,30352,37.6,56273,614,237,195,0,1273,59628
39079,33134,16152,16982,39.1,32124,211,65,58,0,79,33134
39081,69343,33208,36135,43.9,63625,3726,148,238,19,101,69343
39083,60791,29669,31122,39.0,58833,446,38,502,7,72,60791
39085,229873,112045,117828,42.5,214594,7617,204,2917,13,1322,229873
39087,62441,30256,32185,40.0,59804,1506,97,26,0,127,62441
39089,166135,81253,84882,39.1,155098,5535,221,1364,52,407,166135
39091,45816,22453,23363,39.6,43682,658,106,263,0,136,45816
39093,301108,148036,153072,40.1,255556,25238,994,2904,80,6678,301108
39095,441198,213780,227418,37.1,328791,84171,1347,7120,163,6701,441198
39097,43213,23657,19556,39.0,39247,2751,148,304,12,152,43213
39099,238352,115339,123013,42.9,191858,37898,388,1716,40,2204,238352
39101,66514,35132,31382,40.0,60324,3446,318,382,14,374,66514
39103,172334,84720,87614,40.5,165340,2117,227,1587,12,834,172334
39105,23664,11728,11936,41.5,23099,316,34,34,0,0,23664
39107,40866,20477,20389,39.4,39995,112,44,238,78,81,40866
39109,102657,50505,52152,40.8,97118,2324,141,1239,0,323,102657
39111,14679,7324,7355,45.0,14434,36,32,0,0,0,14679
39113,535626,257221,278405,39.2,396579,112269,555,9906,26,4022,535626
39115,15042,7455,7587,43.2,14058,458,42,65,0,36,15042
39117,34895,17377,17518,39.6,34017,217,12,93,0,87,34895
39119,85996,41500,44496,39.6,80100,2877,159,269,0,196,85996
39121,14643,8472,6171,44.5,13393,1052,26,0,0,16,14643
39123,41445,20521,20924,46.5,39777,475,41,167,0,389,41445
39125,19522,9656,9866,40.5,18728,181,86,13,7,144,19522
39127,36086,17882,18204,38.3,35336,86,20,68,0,43,36086
39129,55795,29308,26487,38.4,52498,1875,145,213,0,117,55795
39131,28652,14305,14347,39.8,27741,185,105,115,88,0,28652
39133,161178,78637,82541,37.4,148536,6297,173,2464,0,492,161178
39135,42240,20989,21251,41.0,41287,166,71,231,2,7,42240
39137,34445,17208,17237,38.8,33307,86,23,37,0,586,34445
39139,124286,62886,61400,41.0,108498,11078,352,711,0,606,124286
39141,77741,41019,36722,39.8,70451,3545,141,255,7,344,77741
39143,60842,29925,30917,40.9,55865,2082,133,179,23,1033,60842
39145,79122,39096,40026,38.7,74648,2087,174,269,0,303,79122
39147,56630,28316,28314,38.8,53589,1500,121,278,0,457,56630
39149,49359,24540,24819,38.3,46963,834,84,364,37,42,49359
39151,375593,181870,193723,41.2,333935,27292,782,2880,30,934,375593
39153,541788,261847,279941,40.2,437759,77666,808,11785,75,1964,541788
39155,209942,102016,107926,42.8,187213,17067,294,979,8,323,209942
39157,92532,45487,47045,40.8,90001,868,178,261,0,342,92532
39159,52153,24893,27260,36.8,48546,1093,204,1410,0,104,52153
39161,28808,14005,14803,40.2,27911,325,33,88,0,194,28808
39163,13397,6739,6658,39.5,13060,8,0,9,24,11,13397
39165,213146,107159,105987,37.5,193666,7135,219,8156,18,763,213146
39167,61751,30066,31685,42.7,59611,476,30,431,12,102,61751
39169,114644,56583,58061,38.4,109905,1753,179,915,0,338,114644
39171,37779,18798,18981,40.6,36407,392,76,117,86,225,37779
39173,126254,61571,64683,35.1,116210,2970,126,2153,7,2104,126254
39175,22626,11159,11467,41.4,22074,65,0,235,4,135,22626
40001,22470,11228,11242,36.8,10287,67,8077,142,0,179,22470
40003,5631,3330,2301,46.0,4789,129,113,1,0,136,5631
40005,14133,7431,6702,39.3,10572,595,1371,64,4,73,14133
40007,5587,2832,2755,40.9,4908,40,41,8,0,456,5587
40009,22519,12226,10293,35.1,19523,785,441,82,16,356,22519
40011,10651,5882,4769,40.4,8322,605,526,24,7,656,10651
40013,42494,20774,21720,36.8,31831,660,3085,227,5,1394,42494
40015,29403,15167,14236,38.1,18413,831,6590,123,0,1139,29403
40017,116299,57578,58721,35.7,96902,2727,4686,3397,9,2825,116299
40019,47603,23241,24362,38.3,36560,3283,4813,448,67,296,47603
40021,47165,23153,24012,34.5,25088,674,13289,117,25,853,47165
40023,15172,7268,7904,40.6,9727,1513,1248,48,0,196,15172
40025,2451,1256,1195,44.3,2074,14,12,8,0,312,2451
40027,256550,128230,128320,32.7,204939,10462,10540,9300,260,4313,256550
40029,5906,2912,2994,40.5,4299,20,318,10,0,43,5906
40031,123101,63665,59436,31.5,80135,20834,6549,2658,694,2506,123101
40033,6171,3025,3146,40.2,5013,131,536,31,0,136,6171
40035,14922,7542,7380,42.0,10007,468,1869,96,18,49,14922
40037,69934,34763,35171,40.1,55793,1556,5104,319,98,669,69934
40039,27583,13655,13928,31.1,23011,890,1390,330,16,563,27583
40041,41332,20328,21004,44.9,27896,150,9707,531,26,291,41332
40043,4775,2425,2350,42.3,4254,13,157,7,2,14,4775
40045,4095,2047,2048,44.8,3908,12,44,7,0,10,4095
40047,60272,29627,30645,37.5,50923,1689,1391,547,1021,2658,60272
40049,27471,13442,14029,39.7,22819,701,2163,73,1,285,27471
40051,52451,25968,26483,38.2,44931,1176,2594,182,46,959,52451
40053,4536,2260,2276,45.1,4200,26,43,17,0,36,4536
40055,6185,3526,2659,42.1,5038,449,199,2,0,322,6185
40057,2888,1348,1540,41.2,1983,243,57,0,0,443,2888
40059,3672,1819,1853,40.5,3528,11,8,5,0,70,3672
40061,12761,6326,6435,39.6,9487,92,1654,84,2,193,12761
40063,13762,7420,6342,39.9,9367,713,2262,0,0,232,13762
40065,26275,13033,13242,34.3,20407,1899,262,345,61,1464,26275
40067,6445,3172,3273,41.6,5460,35,419,0,0,207,6445
40069,10938,5372,5566,39.4,7957,154,655,74,0,177,10938
40071,46288,22876,23412,39.3,36991,833,4212,314,41,1228,46288
40073,14965,7376,7589,38.3,12871,94,644,11,5,1082,14965
40075,9421,4657,4764,41.8,7598,449,588,27,0,411,9421
40077,11099,5607,5492,39.9,7800,98,1459,45,0,87,11099
40079,50056,25218,24838,38.5,38116,1132,4029,310,25,1575,50056
40081,34106,16914,17192,40.4,29405,649,2011,23,0,168,34106
40083,41982,20747,21235,37.4,34385,3692,1433,263,36,490,41982
40085,9404,4593,4811,41.0,7965,241,719,46,0,49,9404
40087,34471,17117,17354,38.2,29385,251,1711,187,154,467,34471
40089,33144,16201,16943,38.8,22607,2880,5697,28,0,153,33144
40091,20266,9970,10296,46.7,14249,702,3091,50,0,12,20266
40093,7563,3816,3747,43.6,6917,20,297,0,0,175,7563
40095,15774,7770,8004,42.7,11760,259,798,28,0,850,15774
40097,41162,20460,20702,39.2,28087,117,3630,172,16,22,41162
40099,13460,6764,6696,41.4,10349,139,1170,94,0,324,13460
40101,70635,34537,36098,38.0,43806,7899,9459,446,9,665,70635
40103,11540,5630,5910,40.1,9718,220,772,56,0,102,11540
40105,10627,5246,5381,41.5,7304,269,1931,15,64,121,10627
40107,12203,6555,5648,40.3,7857,964,1840,30,0,54,12203
40109,721088,352762,368326,34.3,491985,108431,22069,22015,484,29506,721088
40111,39770,19877,19893,38.7,26264,3543,5335,54,11,155,39770
40113,47650,24006,23644,41.6,31368,5471,6807,106,40,376,47650
40115,31940,15606,16334,38.7,22323,229,5505,192,268,500,31940
40117,16573,8209,8364,41.7,13338,139,1527,32,7,28,16573
40119,77125,39260,37865,27.2,62788,2554,2747,2754,31,546,77125
40121,45570,23354,22216,41.2,33374,1536,4299,217,9,667,45570
40123,37438,18147,19291,35.5,27126,901,2935,134,0,66,37438
40125,69676,33428,36248,37.3,53560,1886,8172,379,68,612,69676
40127,11449,5654,5795,44.4,8624,107,1276,13,10,69,11449
40129,3678,1829,1849,41.8,3346,28,94,0,8,2,3678
40131,87031,43301,43730,38.5,66225,692,11358,960,4,799,87031
40133,25394,12330,13064,39.2,17409,1259,4217,80,12,235,25394
40135,41945,20697,21248,38.9,28210,815,4659,241,0,230,41945
40137,44848,21714,23134,40.1,38460,993,2345,213,81,1032,44848
40139,20620,10531,10089,31.0,14152,205,186,673,0,4785,20620
40141,7981,4046,3935,40.5,6327,623,182,11,4,346,7981
40143,602692,293961,308731,35.3,436770,62672,28402,14250,485,18157,602692
40145,73067,36108,36959,38.0,55906,2525,6331,976,0,962,73067
40147,51112,24479,26633,41.0,40408,1223,4096,706,8,562,51112
40149,11616,5701,5915,39.3,10562,101,249,9,3,306,11616
40151,8741,4625,4116,35.6,7835,267,166,32,7,160,8741
40153,20232,10687,9545,37.2,18416,238,399,144,3,453,20232
41001,16092,8098,7994,48.1,15378,32,240,69,7,38,16092
41003,85501,42842,42659,32.1,75397,860,616,4738,303,1003,85501
41005,377206,185962,191244,40.6,339189,3122,2485,13634,837,4654,377206
41007,37068,18215,18853,43.5,33958,204,143,470,51,810,37068
41009,49317,24665,24652,41.5,45912,111,701,491,52,537,49317
41011,62937,31324,31613,47.2,57000,322,1659,762,27,611,62937
41013,21102,10501,10601,45.7,19849,46,310,53,8,344,21102
41015,22344,10932,11412,53.2,20658,27,299,77,4,261,22344
41017,158884,78546,80338,40.4,148163,485,1222,1810,250,3233,158884
41019,107391,53036,54355,46.1,100130,352,1912,885,185,601,107391
41021,1904,1010,894,50.2,1771,15,15,0,5,65,1904
41023,7366,3649,3717,50.0,7032,16,35,9,2,23,7366
41025,7359,3809,3550,46.1,6845,16,226,57,6,15,7359
41027,22207,10967,11240,37.8,19983,114,274,316,50,996,22207
41029,203613,99285,104328,42.0,187279,1173,1716,2036,506,2846,203613
41031,21746,11297,10449,40.1,15511,159,3651,126,109,1644,21746
41033,82636,40195,42441,47.1,77667,296,1298,521,137,492,82636
41035,66350,32917,33433,41.6,58405,454,2855,790,89,1045,66350
41037,7886,4179,3707,48.0,7114,40,132,39,11,272,7886
41039,351794,173048,178746,38.8,314114,3351,4173,8495,832,6542,351794
41041,45992,22348,23644,49.6,40666,129,1303,588,87,1362,45992
41043,116871,57667,59204,39.0,106970,557,2334,1082,233,2969,116871
41045,31057,16950,14107,36.2,25936,390,276,410,35,2554,31057
41047,315391,157207,158184,35.1,253676,3238,5189,5842,2044,33623,315391
41049,11146,5693,5453,36.6,9995,16,57,70,10,509,11146
41051,737110,364277,372833,35.9,578509,42365,7433,48982,4557,25122,737110
41053,75448,36561,38887,37.4,66132,313,1291,1625,383,2529,75448
41055,1865,917,948,46.7,1764,2,25,1,0,18,1865
41057,25254,12778,12476,47.9,23416,153,201,183,12,708,25254
41059,75846,39512,36334,35.7,66632,547,1605,685,105,2851,75846
41061,25670,12623,13047,40.1,24041,96,94,241,215,208,25670
41063,6938,3449,3489,50.8,6667,38,45,13,6,34,6938
41065,25113,12490,12623,41.8,21386,119,1237,247,107,1626,25113
41067,531818,261748,270070,35.4,409015,9334,6199,46982,2642,37345,531818
41069,1287,637,650,56.0,1235,0,8,1,0,14,1287
41071,99119,49852,49267,37.1,85312,885,1378,1322,225,6580,99119
42001,101352,49882,51470,41.3,93884,1607,134,744,0,3384,101352
42003,1224772,586579,638193,41.2,998821,159897,1443,34487,394,4698,1224772
42005,68942,34167,34775,44.6,67494,635,25,142,0,189,68942
42007,170614,82437,88177,44.2,155603,10317,144,857,14,350,170614
42009,49680,24750,24930,43.8,48747,295,75,127,13,72,49680
42011,411094,201662,209432,39.4,348705,19523,850,5436,124,27587,411094
42013,127133,61782,65351,42.1,122432,2242,113,907,0,185,127133
42015,62628,30873,31755,43.1,61089,344,62,398,2,150,62628
42017,625485,306898,318587,41.9,562737,22785,540,24607,138,5546,625485
42019,183946,90624,93322,41.3,177829,2111,107,1954,8,373,183946
42021,143305,70845,72460,43.7,134809,5062,114,773,82,570,143305
42023,5058,2496,2562,47.9,4972,31,4,10,0,0,5058
42025,65101,32183,32918,44.0,62472,872,177,335,0,346,65101
42027,153758,79677,74081,28.9,137411,4735,397,8075,36,1092,153758
42029,499548,245462,254086,39.4,436742,30005,329,19198,110,4761,499548
42031,39991,19373,20618,39.6,38852,503,16,210,0,146,39991
42033,81668,41771,39897,42.8,78262,1765,103,468,0,332,81668
42035,39261,19173,20088,38.7,37942,591,58,164,9,66,39261
42037,66984,31957,35027,39.7,64330,1143,82,647,0,203,66984
42039,88492,43158,45334,41.7,84946,1551,121,363,15,136,88492
42041,235314,115569,119745,40.5,214006,7324,372,6571,58,1794,235314
42043,267891,129579,138312,39.2,197274,47186,408,8387,51,5950,267891
42045,558874,267868,291006,38.8,407100,110537,409,26802,85,4066,558874
42047,31981,15871,16110,45.1,31438,178,48,122,0,101,31981
42049,280181,137693,142488,38.5,247864,19659,728,3198,17,2482,280181
42051,136914,67184,69730,43.3,127766,5837,204,512,18,216,136914
42053,7664,5073,2591,43.1,6095,1245,63,0,0,98,7664
42055,149554,73125,76429,40.2,139798,5232,326,1401,0,1043,149554
42057,14829,7424,7405,42.0,14465,182,40,21,0,22,14829
42059,38614,19866,18748,41.3,35586,2082,100,89,3,161,38614
42061,45931,24411,21520,41.5,42616,2405,32,179,0,153,45931
42063,88648,44115,44533,38.2,84033,2271,141,830,33,409,88648
42065,45051,22303,22748,43.0,44293,145,60,86,1,62,45051
42067,24664,12243,12421,41.1,24109,177,40,93,0,65,24664
42069,214353,102995,111358,42.1,200321,5385,274,3516,75,1823,214353
42071,519913,254054,265859,38.0,467604,18411,847,10051,154,13064,519913
42073,90885,43816,47069,43.7,85239,3584,68,327,17,238,90885
42075,133578,65125,68453,40.8,119364,2544,131,1347,0,6898,133578
42077,350165,169873,180292,39.3,284775,22225,807,10465,51,23177,350165
42079,320555,156765,163790,42.7,294883,11509,490,3047,58,6932,320555
42081,116447,57055,59392,41.2,107893,5103,221,770,36,311,116447
42083,43451,22153,21298,41.8,41417,1044,109,217,0,229,43451
42085,116474,57131,59343,42.8,106816,6397,115,821,23,358,116474
42087,46694,22926,23768,42.5,45674,315,31,137,0,30,46694
42089,169346,83724,85622,40.0,133808,22000,233,3313,80,4521,169346
42091,799886,387923,411963,40.6,657641,69139,884,51172,207,5806,799886
42093,18243,8651,9592,43.7,17365,278,16,355,0,89,18243
42095,297519,145530,151989,40.9,259544,14598,532,7459,42,8252,297519
42097,94441,47507,46934,43.2,90454,2227,171,341,10,462,94441
42099,45791,22928,22863,41.0,44552,314,44,87,1,292,45791
42101,1525811,719297,806514,33.5,631799,662657,4473,96995,1594,90949,1525811
42103,57437,28712,28725,43.8,51583,2929,55,415,93,1002,57437
42105,17466,8717,8749,44.8,17133,83,24,53,2,22,17466
42107,147935,75168,72767,43.2,140308,3997,72,870,0,1017,147935
42109,39620,19604,20016,39.2,38467,408,50,263,24,195,39620
42111,77638,40001,37637,44.4,74769,1789,88,233,0,141,77638
42113,6453,3290,3163,49.7,6138,126,91,17,19,35,6453
42115,43171,21698,21473,45.1,42400,226,99,84,0,22,43171
42117,42081,20682,21399,42.3,40955,357,67,187,0,46,42081
42119,44944,24669,20275,38.4,39161,3275,106,536,55,946,44944
42121,54865,26859,28006,44.4,53240,436,39,182,8,23,54865
42123,41613,20711,20902,45.1,40795,199,69,174,3,66,41613
42125,207916,101094,106822,43.5,196156,6681,94,1399,0,434,207916
42127,52299,27494,24805,45.6,49484,1537,117,282,11,254,52299
42129,364877,177558,187319,45.1,347766,8447,331,2775,0,731,364877
42131,28221,14121,14100,42.0,27503,219,40,113,1,76,28221
42133,434579,214501,220078,40.1,386289,23231,594,5430,46,9087,434579
44001,49796,23814,25982,43.0,47716,199,68,737,0,124,49796
44003,166066,80020,86046,42.6,155004,2593,196,3905,0,1800,166066
44005,82503,40230,42273,43.5,74951,3046,100,1262,178,609,82503
44007,627414,303129,324285,37.0,463095,57061,3339,23660,172,60792,627414
44009,126692,61328,65364,41.9,118920,1812,1081,2299,0,966,126692
45001,25387,12350,13037,42.4,17759,7144,18,15,0,31,25387
45003,160169,77538,82631,40.1,111591,39908,413,1086,20,4678,160169
45005,10399,5654,4745,38.3,2479,7668,3,0,0,228,10399
45007,187228,90393,96835,40.0,151044,30021,238,1393,8,1449,187228
45009,15941,7528,8413,38.9,5734,10017,0,60,0,61,15941
45011,22523,10801,11722,38.9,11888,10148,84,73,0,107,22523
45013,162316,80148,82168,41.2,119255,31123,310,1754,11,6755,162316
45015,179773,89529,90244,34.6,121594,45337,1180,4322,131,3042,179773
45017,15134,7295,7839,43.9,8339,6432,18,3,0,76,15134
45019,352548,170909,181639,35.8,231974,105458,1034,4303,150,4306,352548
45021,55351,26739,28612,38.2,42323,11146,235,308,0,559,55351
45023,33028,15990,17038,40.3,19709,12532,196,76,5,45,33028
45025,46462,22592,23870,39.2,30006,15175,123,188,0,147,46462
45027,34746,17141,17605,41.9,16519,17388,58,0,0,402,34746
45029,38665,18620,20045,41.0,22362,15440,392,21,37,262,38665
45031,68500,32437,36063,39.3,38685,28262,128,238,0,381,68500
45033,31733,14788,16945,37.5,15160,14899,738,5,0,475,31733
45035,136836,66408,70428,35.6,94229,34468,928,1892,92,850,136836
45037,26763,14402,12361,40.6,15921,10162,64,46,0,304,26763
45039,23804,11486,12318,42.5,9111,14372,0,21,0,108,23804
45041,136714,64027,72687,37.5,76054,56292,167,1498,0,498,136714
